Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
Saurav Kanyal,the chamistry btwn barkha and aayush u guys made for each other,2,0,2021-01-30T16:29:14Z,30,16,1,"['the', 'chamistry', 'btwn', 'barkha', 'and', 'aayush', 'u', 'guys', 'made', 'for', 'each', 'other']","['the', 'chamistri', 'btwn', 'barkha', 'and', 'aayush', 'u', 'guy', 'made', 'for', 'each', 'other']",0.0,0.0,1.0,0.0,-0.125,0.375,0.0,0,1,neu
45 Bharat Yadav,ayush mehta my favourite happy diwali to all i wish i could meet him,0,0,2021-01-28T23:03:19Z,28,23,1,"['ayush', 'mehta', 'my', 'favourite', 'happy', 'diwali', 'to', 'all', 'i', 'wish', 'i', 'could', 'meet', 'him']","['ayush', 'mehta', 'my', 'favourit', 'happi', 'diwali', 'to', 'all', 'i', 'wish', 'i', 'could', 'meet', 'him']",0.7506,0.0,0.61,0.39,0.8,1.0,0.7142857143000001,0,0,neu
Asha Rathod,columbus ne nhi amerigo vespucci ne explore kiya tha america ayush bro,0,0,2021-01-28T14:48:44Z,28,14,1,"['columbus', 'ne', 'nhi', 'amerigo', 'vespucci', 'ne', 'explore', 'kiya', 'tha', 'america', 'ayush', 'bro']","['columbus', 'ne', 'nhi', 'amerigo', 'vespucci', 'ne', 'explor', 'kiya', 'tha', 'america', 'ayush', 'bro']",0.0,0.0,1.0,0.0,0.0,0.0,0.1666666667,0,0,neu
hajra khan,barkha on this day 30th october made that rickshaw wala ashish fool then came to home she was actually talking to ayush,0,0,2021-01-28T10:08:29Z,28,10,1,"['barkha', 'on', 'this', 'day', '30th', 'october', 'made', 'that', 'rickshaw', 'wala', 'ashish', 'fool', 'then', 'came', 'to', 'home', 'she', 'was', 'actually', 'talking', 'to', 'ayush']","['barkha', 'on', 'this', 'day', '30th', 'octob', 'made', 'that', 'rickshaw', 'wala', 'ashish', 'fool', 'then', 'came', 'to', 'home', 'she', 'was', 'actual', 'talk', 'to', 'ayush']",-0.4404,0.121,0.879,0.0,0.0,0.1,0.3636363636,0,0,neu
Shivansh rajpoot,literally i really love the nishant character of ayush mehra and the mbbs web series is such awesome,45,0,2021-01-26T20:58:17Z,26,20,1,"['literally', 'i', 'really', 'love', 'the', 'nishant', 'character', 'of', 'ayush', 'mehra', 'and', 'the', 'mbbs', 'web', 'series', 'is', 'such', 'awesome']","['liter', 'i', 'realli', 'love', 'the', 'nishant', 'charact', 'of', 'ayush', 'mehra', 'and', 'the', 'mbbs', 'web', 'seri', 'is', 'such', 'awesom']",0.8622,0.0,0.636,0.364,0.5,0.7,0.6111111111,0,1,neu
Shadow Riyaan,barkha looks at ayush as she really love him from the heart so satisfyingg,5,0,2021-01-23T16:35:35Z,23,16,1,"['barkha', 'looks', 'at', 'ayush', 'as', 'she', 'really', 'love', 'him', 'from', 'the', 'heart', 'so', 'satisfyingg']","['barkha', 'look', 'at', 'ayush', 'as', 'she', 'realli', 'love', 'him', 'from', 'the', 'heart', 'so', 'satisfyingg']",0.6697,0.0,0.743,0.257,0.5,0.6,0.3571428571,0,1,neu
Abida Banu,its amazing barkha and ayush look so cute,0,0,2021-01-23T07:09:50Z,23,7,1,"['its', 'amazing', 'barkha', 'and', 'ayush', 'look', 'so', 'cute']","['it', 'amaz', 'barkha', 'and', 'ayush', 'look', 'so', 'cute']",0.8256,0.0,0.439,0.561,0.55,0.95,0.625,0,0,pos
bhumika saini,let s be real you are really jealous when aayush put his shirt off and gave hug to her,1,2,2021-01-16T08:37:08Z,16,8,1,"['let', 's', 'be', 'real', 'you', 'are', 'really', 'jealous', 'when', 'aayush', 'put', 'his', 'shirt', 'off', 'and', 'gave', 'hug', 'to', 'her']","['let', 's', 'be', 'real', 'you', 'are', 'realli', 'jealous', 'when', 'aayush', 'put', 'his', 'shirt', 'off', 'and', 'gave', 'hug', 'to', 'her']",-0.0498,0.147,0.715,0.138,0.2,0.25,0.3157894737,1,1,neu
goutham chowdhary,just one word awesome superb episode and fantastic acting by ayush and barkha,2,0,2021-01-14T18:57:42Z,14,18,1,"['just', 'one', 'word', 'awesome', 'superb', 'episode', 'and', 'fantastic', 'acting', 'by', 'ayush', 'and', 'barkha']","['just', 'one', 'word', 'awesom', 'superb', 'episod', 'and', 'fantast', 'act', 'by', 'ayush', 'and', 'barkha']",0.9153,0.0,0.45899999999999996,0.541,0.6,0.725,0.3076923077,0,1,pos
Pushpita Khan,ayush looks so familiar i guess he has the ideal indian face,22,0,2021-01-14T18:57:42Z,14,18,1,"['ayush', 'looks', 'so', 'familiar', 'i', 'guess', 'he', 'has', 'the', 'ideal', 'indian', 'face']","['ayush', 'look', 'so', 'familiar', 'i', 'guess', 'he', 'has', 'the', 'ideal', 'indian', 'face']",0.5267,0.0,0.746,0.254,0.6375,0.75,0.25,0,1,neu
Flash Kay,sometimes it feels like barkha is still waiting for ayush in real life,0,0,2021-01-14T12:35:33Z,14,12,1,"['sometimes', 'it', 'feels', 'like', 'barkha', 'is', 'still', 'waiting', 'for', 'ayush', 'in', 'real', 'life']","['sometim', 'it', 'feel', 'like', 'barkha', 'is', 'still', 'wait', 'for', 'ayush', 'in', 'real', 'life']",0.3612,0.0,0.828,0.172,0.2,0.3,0.1538461538,0,0,neu
Anasuya Kar,they be the best ayush barkha,0,0,2021-01-13T19:00:36Z,13,19,1,"['they', 'be', 'the', 'best', 'ayush', 'barkha']","['they', 'be', 'the', 'best', 'ayush', 'barkha']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333,0,0,neu
Beegom Ferbin,am i the only one starring at ayush his body is too good af,0,0,2021-01-11T16:39:05Z,11,16,1,"['am', 'i', 'the', 'only', 'one', 'starring', 'at', 'ayush', 'his', 'body', 'is', 'too', 'good', 'af']","['am', 'i', 'the', 'onli', 'one', 'star', 'at', 'ayush', 'his', 'bodi', 'is', 'too', 'good', 'af']",0.4404,0.0,0.805,0.195,0.35,0.8,0.07142857142999999,0,0,neu
Team vlogger,yarr barkha ayush cool couple ever i think you guys should marry each other,0,0,2021-01-11T15:43:31Z,11,15,1,"['yarr', 'barkha', 'ayush', 'cool', 'couple', 'ever', 'i', 'think', 'you', 'guys', 'should', 'marry', 'each', 'other']","['yarr', 'barkha', 'ayush', 'cool', 'coupl', 'ever', 'i', 'think', 'you', 'guy', 'should', 'marri', 'each', 'other']",0.3182,0.0,0.8390000000000001,0.161,0.1125,0.5125,0.3571428571,0,0,neu
Manasa Hanagodu,i think this show is super sweet and super cute but this article has apparently rated this show at the 3rd position i feel they should have ranked it at the 2nd position barkha and ayush have done a great job can t wait to see them in bollywood soon https www filmcompanion in streaming best shows on web ott week november mirzapur 2 scam 1992 the mandalorian amazon prime utm source youtube utm medium seeding utm campaign streaming,0,0,2021-01-08T20:15:53Z,8,20,1,"['i', 'think', 'this', 'show', 'is', 'super', 'sweet', 'and', 'super', 'cute', 'but', 'this', 'article', 'has', 'apparently', 'rated', 'this', 'show', 'at', 'the', '3rd', 'position', 'i', 'feel', 'they', 'should', 'have', 'ranked', 'it', 'at', 'the', '2nd', 'position', 'barkha', 'and', 'ayush', 'have', 'done', 'a', 'great', 'job', 'can', 't', 'wait', 'to', 'see', 'them', 'in', 'bollywood', 'soon', 'https', 'www', 'filmcompanion', 'in', 'streaming', 'best', 'shows', 'on', 'web', 'ott', 'week', 'november', 'mirzapur', '2', 'scam', '1992', 'the', 'mandalorian', 'amazon', 'prime', 'utm', 'source', 'youtube', 'utm', 'medium', 'seeding', 'utm', 'campaign', 'streaming']","['i', 'think', 'this', 'show', 'is', 'super', 'sweet', 'and', 'super', 'cute', 'but', 'this', 'articl', 'has', 'appar', 'rate', 'this', 'show', 'at', 'the', '3rd', 'posit', 'i', 'feel', 'they', 'should', 'have', 'rank', 'it', 'at', 'the', '2nd', 'posit', 'barkha', 'and', 'ayush', 'have', 'done', 'a', 'great', 'job', 'can', 't', 'wait', 'to', 'see', 'them', 'in', 'bollywood', 'soon', 'https', 'www', 'filmcompanion', 'in', 'stream', 'best', 'show', 'on', 'web', 'ott', 'week', 'novemb', 'mirzapur', '2', 'scam', '1992', 'the', 'mandalorian', 'amazon', 'prime', 'utm', 'sourc', 'youtub', 'utm', 'medium', 'seed', 'utm', 'campaign', 'stream']",0.9464,0.054000000000000006,0.706,0.24,0.3740740741,0.487037037,0.5316455696,0,0,neu
Osama bin Laden,ayush such a awesome guy you doing really a realistic acting,3,0,2021-01-04T18:47:32Z,4,18,1,"['ayush', 'such', 'a', 'awesome', 'guy', 'you', 'doing', 'really', 'a', 'realistic', 'acting']","['ayush', 'such', 'a', 'awesom', 'guy', 'you', 'do', 'realli', 'a', 'realist', 'act']",0.6249,0.0,0.6609999999999999,0.33899999999999997,0.2916666667,0.4583333333,0.09090909091,0,1,neu
Kaustav Nath,i find non bollywood actors like ayush mehra barkha singh ahsaas channa aisha ahmed yashaswini dayama jeetu bhaiya etc are much more better than 90 of the bollywood actors,2878,53,2021-01-03T14:05:32Z,3,14,1,"['i', 'find', 'non', 'bollywood', 'actors', 'like', 'ayush', 'mehra', 'barkha', 'singh', 'ahsaas', 'channa', 'aisha', 'ahmed', 'yashaswini', 'dayama', 'jeetu', 'bhaiya', 'etc', 'are', 'much', 'more', 'better', 'than', '90', 'of', 'the', 'bollywood', 'actors']","['i', 'find', 'non', 'bollywood', 'actor', 'like', 'ayush', 'mehra', 'barkha', 'singh', 'ahsaa', 'channa', 'aisha', 'ahm', 'yashaswini', 'dayama', 'jeetu', 'bhaiya', 'etc', 'are', 'much', 'more', 'better', 'than', '90', 'of', 'the', 'bollywood', 'actor']",0.6901,0.0,0.82,0.18,0.5,0.5,0.1379310345,1,1,neu
Praduyman Singh   Big Boss,ayush bro you deserve bollywood movies,0,0,2020-12-29T20:45:03Z,29,20,12,"['ayush', 'bro', 'you', 'deserve', 'bollywood', 'movies']","['ayush', 'bro', 'you', 'deserv', 'bollywood', 'movi']",0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333,0,0,neu
Debarchana Ganguly,i thing we all want barkha and ayush in another web series,0,0,2020-12-27T12:30:47Z,27,12,12,"['i', 'thing', 'we', 'all', 'want', 'barkha', 'and', 'ayush', 'in', 'another', 'web', 'series']","['i', 'thing', 'we', 'all', 'want', 'barkha', 'and', 'ayush', 'in', 'anoth', 'web', 'seri']",0.0772,0.0,0.885,0.115,0.0,0.0,0.4166666667,0,0,neu
yaswanth RAMAKRISHNAN,woah i didn t know ayush was jacked,0,0,2020-12-22T22:13:42Z,22,22,12,"['woah', 'i', 'didn', 't', 'know', 'ayush', 'was', 'jacked']","['woah', 'i', 'didn', 't', 'know', 'ayush', 'was', 'jack']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Alwyn J Fernandes,good narrative with meaningful pauses and emotions on display and barkha ayush of course in all a good show hope it is maintained in all its episodes forward,1,0,2020-12-19T20:46:07Z,19,20,12,"['good', 'narrative', 'with', 'meaningful', 'pauses', 'and', 'emotions', 'on', 'display', 'and', 'barkha', 'ayush', 'of', 'course', 'in', 'all', 'a', 'good', 'show', 'hope', 'it', 'is', 'maintained', 'in', 'all', 'its', 'episodes', 'forward']","['good', 'narrat', 'with', 'meaning', 'paus', 'and', 'emot', 'on', 'display', 'and', 'barkha', 'ayush', 'of', 'cours', 'in', 'all', 'a', 'good', 'show', 'hope', 'it', 'is', 'maintain', 'in', 'all', 'it', 'episod', 'forward']",0.875,0.0,0.6759999999999999,0.324,0.6333333333,0.5666666667,0.1785714286,0,1,neu
Yashika Hingonia,ayush s abs,5,0,2020-12-18T22:50:30Z,18,22,12,"['ayush', 's', 'abs']","['ayush', 's', 'ab']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,neu
Abhishek Auti,barkha is beautiful as always and ayush also acted beautifully,3,0,2020-12-17T05:08:31Z,17,5,12,"['barkha', 'is', 'beautiful', 'as', 'always', 'and', 'ayush', 'also', 'acted', 'beautifully']","['barkha', 'is', 'beauti', 'as', 'alway', 'and', 'ayush', 'also', 'act', 'beauti']",0.8225,0.0,0.513,0.48700000000000004,0.85,1.0,0.6,0,1,neu
angryboy poko,there is always pressure who work and promote there is a jealous from our colleagues it is hard to handle always ayush showed it perfectly,1,0,2020-12-16T06:43:42Z,16,6,12,"['there', 'is', 'always', 'pressure', 'who', 'work', 'and', 'promote', 'there', 'is', 'a', 'jealous', 'from', 'our', 'colleagues', 'it', 'is', 'hard', 'to', 'handle', 'always', 'ayush', 'showed', 'it', 'perfectly']","['there', 'is', 'alway', 'pressur', 'who', 'work', 'and', 'promot', 'there', 'is', 'a', 'jealous', 'from', 'our', 'colleagu', 'it', 'is', 'hard', 'to', 'handl', 'alway', 'ayush', 'show', 'it', 'perfect']",0.29600000000000004,0.204,0.586,0.21,0.3541666667,0.7708333333,0.52,0,1,neu
angryboy poko,ayush barkha best for me always,0,0,2020-12-16T06:43:42Z,16,6,12,"['ayush', 'barkha', 'best', 'for', 'me', 'always']","['ayush', 'barkha', 'best', 'for', 'me', 'alway']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.5,0,0,neu
Vishwaraj Jamadi,ayush and bharkha feel so happy to see both so natural there is no negative between them sometimes feels like this so natural content every one connect with this and ayush friend character played so natural friend every lovers have one friend like him,4,0,2020-12-09T15:46:31Z,9,15,12,"['ayush', 'and', 'bharkha', 'feel', 'so', 'happy', 'to', 'see', 'both', 'so', 'natural', 'there', 'is', 'no', 'negative', 'between', 'them', 'sometimes', 'feels', 'like', 'this', 'so', 'natural', 'content', 'every', 'one', 'connect', 'with', 'this', 'and', 'ayush', 'friend', 'character', 'played', 'so', 'natural', 'friend', 'every', 'lovers', 'have', 'one', 'friend', 'like', 'him']","['ayush', 'and', 'bharkha', 'feel', 'so', 'happi', 'to', 'see', 'both', 'so', 'natur', 'there', 'is', 'no', 'negat', 'between', 'them', 'sometim', 'feel', 'like', 'this', 'so', 'natur', 'content', 'everi', 'one', 'connect', 'with', 'this', 'and', 'ayush', 'friend', 'charact', 'play', 'so', 'natur', 'friend', 'everi', 'lover', 'have', 'one', 'friend', 'like', 'him']",0.9817,0.08199999999999999,0.43200000000000005,0.486,0.25,0.52,0.6363636364,0,1,pos
Vishwaraj Jamadi,what is name of ayush friend in this he so natural friend,1,0,2020-12-09T14:25:21Z,9,14,12,"['what', 'is', 'name', 'of', 'ayush', 'friend', 'in', 'this', 'he', 'so', 'natural', 'friend']","['what', 'is', 'name', 'of', 'ayush', 'friend', 'in', 'this', 'he', 'so', 'natur', 'friend']",0.8638,0.0,0.483,0.517,0.1,0.4,0.6666666667,0,1,pos
Aparna Krishnamurthy,after the little things this is probably the most realistic series from dice media wonderfully done by both ayush and barkha,1,0,2020-12-09T04:37:30Z,9,4,12,"['after', 'the', 'little', 'things', 'this', 'is', 'probably', 'the', 'most', 'realistic', 'series', 'from', 'dice', 'media', 'wonderfully', 'done', 'by', 'both', 'ayush', 'and', 'barkha']","['after', 'the', 'littl', 'thing', 'this', 'is', 'probabl', 'the', 'most', 'realist', 'seri', 'from', 'dice', 'media', 'wonder', 'done', 'by', 'both', 'ayush', 'and', 'barkha']",0.5994,0.0,0.8370000000000001,0.163,0.3697916667,0.5833333333,0.1904761905,0,1,neu
jay jagani,the song at 28 58 is just adding next level feel to it you guys are doing fab in making these cute little love story into a whole cinematic experience especially i love the duo of barkhasingh and ayushmehra lots of love,0,0,2020-12-07T10:57:11Z,7,10,12,"['the', 'song', 'at', '28', '58', 'is', 'just', 'adding', 'next', 'level', 'feel', 'to', 'it', 'you', 'guys', 'are', 'doing', 'fab', 'in', 'making', 'these', 'cute', 'little', 'love', 'story', 'into', 'a', 'whole', 'cinematic', 'experience', 'especially', 'i', 'love', 'the', 'duo', 'of', 'barkhasingh', 'and', 'ayushmehra', 'lots', 'of', 'love']","['the', 'song', 'at', '28', '58', 'is', 'just', 'ad', 'next', 'level', 'feel', 'to', 'it', 'you', 'guy', 'are', 'do', 'fab', 'in', 'make', 'these', 'cute', 'littl', 'love', 'stori', 'into', 'a', 'whole', 'cinemat', 'experi', 'especi', 'i', 'love', 'the', 'duo', 'of', 'barkhasingh', 'and', 'ayushmehra', 'lot', 'of', 'love']",0.9566,0.0,0.664,0.336,0.3140625,0.5375,0.880952381,0,0,neu
venkata sainadh,i like ayush dress up where do i get them,0,0,2020-12-04T20:29:08Z,4,20,12,"['i', 'like', 'ayush', 'dress', 'up', 'where', 'do', 'i', 'get', 'them']","['i', 'like', 'ayush', 'dress', 'up', 'where', 'do', 'i', 'get', 'them']",0.3612,0.0,0.737,0.263,0.0,0.0,0.5,0,0,neu
Medial Pterygoid,ayushbarkha doeesnt look good when shown matured loved them seeing in bubbly forms only tumlog machao kaand fir banjayegi koi policy,8,0,2020-12-03T08:35:40Z,3,8,12,"['ayushbarkha', 'doeesnt', 'look', 'good', 'when', 'shown', 'matured', 'loved', 'them', 'seeing', 'in', 'bubbly', 'forms', 'only', 'tumlog', 'machao', 'kaand', 'fir', 'banjayegi', 'koi', 'policy']","['ayushbarkha', 'doeesnt', 'look', 'good', 'when', 'shown', 'matur', 'love', 'them', 'see', 'in', 'bubbl', 'form', 'onli', 'tumlog', 'machao', 'kaand', 'fir', 'banjayegi', 'koi', 'polici']",0.7783,0.0,0.736,0.264,0.4666666667,0.8,0.42857142859999997,0,1,neu
Sree Lakshmi,hey i remember the 2nd song which ayush starred it s song from mbbs series,0,0,2020-12-02T11:55:35Z,2,11,12,"['hey', 'i', 'remember', 'the', '2nd', 'song', 'which', 'ayush', 'starred', 'it', 's', 'song', 'from', 'mbbs', 'series']","['hey', 'i', 'rememb', 'the', '2nd', 'song', 'which', 'ayush', 'star', 'it', 's', 'song', 'from', 'mbbs', 'seri']",0.0,0.0,1.0,0.0,0.0,0.0,0.8,0,0,neu
Aloy Drake,the ayush barkha conversation are so realistic,0,2,2020-12-01T18:47:54Z,1,18,12,"['the', 'ayush', 'barkha', 'conversation', 'are', 'so', 'realistic']","['the', 'ayush', 'barkha', 'convers', 'are', 'so', 'realist']",0.0,0.0,1.0,0.0,0.1666666667,0.3333333333,0.7142857143000001,1,0,neu
areej arshad,ayushh y so cute,0,0,2020-11-30T15:52:26Z,30,15,11,"['ayushh', 'y', 'so', 'cute']","['ayushh', 'y', 'so', 'cute']",0.5095,0.0,0.37799999999999995,0.622,0.5,1.0,1.0,0,0,pos
Akshit Jain,ayush is singing a song of his webseries that seem too funny,358,2,2020-11-30T08:11:16Z,30,8,11,"['ayush', 'is', 'singing', 'a', 'song', 'of', 'his', 'webseries', 'that', 'seem', 'too', 'funny']","['ayush', 'is', 'sing', 'a', 'song', 'of', 'his', 'webseri', 'that', 'seem', 'too', 'funni']",0.4404,0.0,0.775,0.225,0.25,1.0,0.9166666667,1,1,neu
Vaishnavi G K,is it only me or ayush is like the jake peralta of india also barkha big fan here,1,1,2020-11-30T07:23:49Z,30,7,11,"['is', 'it', 'only', 'me', 'or', 'ayush', 'is', 'like', 'the', 'jake', 'peralta', 'of', 'india', 'also', 'barkha', 'big', 'fan', 'here']","['is', 'it', 'onli', 'me', 'or', 'ayush', 'is', 'like', 'the', 'jake', 'peralta', 'of', 'india', 'also', 'barkha', 'big', 'fan', 'here']",0.5859,0.0,0.769,0.231,0.0,0.55,0.11111111109999999,1,1,neu
Tulsi Thakar,i was waiting for so long for season 2 of this one ayush and barkha are both too cute together and i like their home and work chemistry,0,0,2020-11-29T14:42:43Z,29,14,11,"['i', 'was', 'waiting', 'for', 'so', 'long', 'for', 'season', '2', 'of', 'this', 'one', 'ayush', 'and', 'barkha', 'are', 'both', 'too', 'cute', 'together', 'and', 'i', 'like', 'their', 'home', 'and', 'work', 'chemistry']","['i', 'was', 'wait', 'for', 'so', 'long', 'for', 'season', '2', 'of', 'this', 'one', 'ayush', 'and', 'barkha', 'are', 'both', 'too', 'cute', 'togeth', 'and', 'i', 'like', 'their', 'home', 'and', 'work', 'chemistri']",0.6705,0.0,0.807,0.193,0.225,0.7,0.3928571429,0,0,neu
Jyoti Singh,congratulations ayush this is amazing love your performance,1,0,2020-11-29T12:53:59Z,29,12,11,"['congratulations', 'ayush', 'this', 'is', 'amazing', 'love', 'your', 'performance']","['congratul', 'ayush', 'this', 'is', 'amaz', 'love', 'your', 'perform']",0.9169,0.0,0.29600000000000004,0.7040000000000001,0.55,0.75,1.375,0,1,pos
Yogi Adhiraj,ayush have absss now,0,0,2020-11-26T08:55:56Z,26,8,11,"['ayush', 'have', 'absss', 'now']","['ayush', 'have', 'absss', 'now']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Mukarram Hakimi,i didn t knew ayush had six packs,1,0,2020-11-26T04:46:12Z,26,4,11,"['i', 'didn', 't', 'knew', 'ayush', 'had', 'six', 'packs']","['i', 'didn', 't', 'knew', 'ayush', 'had', 'six', 'pack']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,neu
Mayank Malhotra,this ayush guy tries to copy varun dhawan,0,1,2020-11-25T09:54:40Z,25,9,11,"['this', 'ayush', 'guy', 'tries', 'to', 'copy', 'varun', 'dhawan']","['this', 'ayush', 'guy', 'tri', 'to', 'copi', 'varun', 'dhawan']",0.0,0.0,1.0,0.0,-0.1,0.4,0.5,1,0,neu
Md Fahim,ayush barkha always give me the feels that other can t,62,1,2020-11-24T16:51:25Z,24,16,11,"['ayush', 'barkha', 'always', 'give', 'me', 'the', 'feels', 'that', 'other', 'can', 't']","['ayush', 'barkha', 'alway', 'give', 'me', 'the', 'feel', 'that', 'other', 'can', 't']",0.0,0.0,1.0,0.0,-0.125,0.375,0.1818181818,1,1,neu
Am Sneha,barkha and ayush looks best together,0,0,2020-11-24T12:55:06Z,24,12,11,"['barkha', 'and', 'ayush', 'looks', 'best', 'together']","['barkha', 'and', 'ayush', 'look', 'best', 'togeth']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333,0,0,neu
Haard Patel,ayush should dump aashna and start dating barkha they look cute like if you agree,0,0,2020-11-24T12:55:06Z,24,12,11,"['ayush', 'should', 'dump', 'aashna', 'and', 'start', 'dating', 'barkha', 'they', 'look', 'cute', 'like', 'if', 'you', 'agree']","['ayush', 'should', 'dump', 'aashna', 'and', 'start', 'date', 'barkha', 'they', 'look', 'cute', 'like', 'if', 'you', 'agre']",0.6597,0.12,0.509,0.37,0.5,1.0,0.6666666667,0,0,neu
chinmay sankla,this is the magic of fabolous pair on web series aayush and barkha only in 4 days and 3 3 million views,4,0,2020-11-22T20:24:10Z,22,20,11,"['this', 'is', 'the', 'magic', 'of', 'fabolous', 'pair', 'on', 'web', 'series', 'aayush', 'and', 'barkha', 'only', 'in', '4', 'days', 'and', '3', '3', 'million', 'views']","['this', 'is', 'the', 'magic', 'of', 'fabol', 'pair', 'on', 'web', 'seri', 'aayush', 'and', 'barkha', 'onli', 'in', '4', 'day', 'and', '3', '3', 'million', 'view']",0.0,0.0,1.0,0.0,0.25,1.0,0.3636363636,0,1,neu
Samuel John,wowowowow once again ayush and barkha is back awesome chemistry,0,0,2020-11-22T18:31:17Z,22,18,11,"['wowowowow', 'once', 'again', 'ayush', 'and', 'barkha', 'is', 'back', 'awesome', 'chemistry']","['wowowowow', 'onc', 'again', 'ayush', 'and', 'barkha', 'is', 'back', 'awesom', 'chemistri']",0.6249,0.0,0.687,0.313,0.5,0.5,0.2,0,0,neu
