Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
sakshi sewag,i really liked the anant and ratna i love these couples ayush and barkha,0,0,2021-02-07T12:54:52Z,7,12,2,"['i', 'really', 'liked', 'the', 'anant', 'and', 'ratna', 'i', 'love', 'these', 'couples', 'ayush', 'and', 'barkha']","['i', 'realli', 'like', 'the', 'anant', 'and', 'ratna', 'i', 'love', 'these', 'coupl', 'ayush', 'and', 'barkha']",0.807,0.0,0.578,0.42200000000000004,0.55,0.7,0.3571428571,0,0,neu
Akash,barkha and ayush best jodi,0,0,2021-02-06T19:54:08Z,6,19,2,"['barkha', 'and', 'ayush', 'best', 'jodi']","['barkha', 'and', 'ayush', 'best', 'jodi']",0.6369,0.0,0.488,0.512,1.0,0.3,0.4,0,0,pos
Aastha Tiwari,aayush and barkha are perfect match,0,0,2021-02-06T19:54:08Z,6,19,2,"['aayush', 'and', 'barkha', 'are', 'perfect', 'match']","['aayush', 'and', 'barkha', 'are', 'perfect', 'match']",0.5719,0.0,0.575,0.425,1.0,1.0,0.5,0,0,neu
Nikitha Srinivas 2714,barkha ayush the best pair,0,0,2021-01-31T17:12:21Z,31,17,1,"['barkha', 'ayush', 'the', 'best', 'pair']","['barkha', 'ayush', 'the', 'best', 'pair']",0.6369,0.0,0.488,0.512,1.0,0.3,0.6,0,0,pos
Saurav Kanyal,the chamistry btwn barkha and aayush u guys made for each other,2,0,2021-01-30T16:29:14Z,30,16,1,"['the', 'chamistry', 'btwn', 'barkha', 'and', 'aayush', 'u', 'guys', 'made', 'for', 'each', 'other']","['the', 'chamistri', 'btwn', 'barkha', 'and', 'aayush', 'u', 'guy', 'made', 'for', 'each', 'other']",0.0,0.0,1.0,0.0,-0.125,0.375,0.0,0,1,neu
bts cute sassy ffs,barkha singh looks a lot like fangweng from my girlfriend is an alien,12,2,2021-01-30T15:06:14Z,30,15,1,"['barkha', 'singh', 'looks', 'a', 'lot', 'like', 'fangweng', 'from', 'my', 'girlfriend', 'is', 'an', 'alien']","['barkha', 'singh', 'look', 'a', 'lot', 'like', 'fangweng', 'from', 'my', 'girlfriend', 'is', 'an', 'alien']",0.3612,0.0,0.815,0.185,-0.25,0.75,0.23076923079999997,1,1,neu
Asmita Pawar,argh miss that yaar barkha,0,0,2021-01-28T15:35:13Z,28,15,1,"['argh', 'miss', 'that', 'yaar', 'barkha']","['argh', 'miss', 'that', 'yaar', 'barkha']",-0.1531,0.28600000000000003,0.7140000000000001,0.0,0.0,0.0,0.0,0,0,neu
hajra khan,barkha on this day 30th october made that rickshaw wala ashish fool then came to home she was actually talking to ayush,0,0,2021-01-28T10:08:29Z,28,10,1,"['barkha', 'on', 'this', 'day', '30th', 'october', 'made', 'that', 'rickshaw', 'wala', 'ashish', 'fool', 'then', 'came', 'to', 'home', 'she', 'was', 'actually', 'talking', 'to', 'ayush']","['barkha', 'on', 'this', 'day', '30th', 'octob', 'made', 'that', 'rickshaw', 'wala', 'ashish', 'fool', 'then', 'came', 'to', 'home', 'she', 'was', 'actual', 'talk', 'to', 'ayush']",-0.4404,0.121,0.879,0.0,0.0,0.1,0.3636363636,0,0,neu
Shadow Riyaan,barkha looks at ayush as she really love him from the heart so satisfyingg,5,0,2021-01-23T16:35:35Z,23,16,1,"['barkha', 'looks', 'at', 'ayush', 'as', 'she', 'really', 'love', 'him', 'from', 'the', 'heart', 'so', 'satisfyingg']","['barkha', 'look', 'at', 'ayush', 'as', 'she', 'realli', 'love', 'him', 'from', 'the', 'heart', 'so', 'satisfyingg']",0.6697,0.0,0.743,0.257,0.5,0.6,0.3571428571,0,1,neu
Abida Banu,its amazing barkha and ayush look so cute,0,0,2021-01-23T07:09:50Z,23,7,1,"['its', 'amazing', 'barkha', 'and', 'ayush', 'look', 'so', 'cute']","['it', 'amaz', 'barkha', 'and', 'ayush', 'look', 'so', 'cute']",0.8256,0.0,0.439,0.561,0.55,0.95,0.625,0,0,pos
goutham chowdhary,just one word awesome superb episode and fantastic acting by ayush and barkha,2,0,2021-01-14T18:57:42Z,14,18,1,"['just', 'one', 'word', 'awesome', 'superb', 'episode', 'and', 'fantastic', 'acting', 'by', 'ayush', 'and', 'barkha']","['just', 'one', 'word', 'awesom', 'superb', 'episod', 'and', 'fantast', 'act', 'by', 'ayush', 'and', 'barkha']",0.9153,0.0,0.45899999999999996,0.541,0.6,0.725,0.3076923077,0,1,pos
Flash Kay,sometimes it feels like barkha is still waiting for ayush in real life,0,0,2021-01-14T12:35:33Z,14,12,1,"['sometimes', 'it', 'feels', 'like', 'barkha', 'is', 'still', 'waiting', 'for', 'ayush', 'in', 'real', 'life']","['sometim', 'it', 'feel', 'like', 'barkha', 'is', 'still', 'wait', 'for', 'ayush', 'in', 'real', 'life']",0.3612,0.0,0.828,0.172,0.2,0.3,0.1538461538,0,0,neu
Anasuya Kar,they be the best ayush barkha,0,0,2021-01-13T19:00:36Z,13,19,1,"['they', 'be', 'the', 'best', 'ayush', 'barkha']","['they', 'be', 'the', 'best', 'ayush', 'barkha']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333,0,0,neu
Team vlogger,yarr barkha ayush cool couple ever i think you guys should marry each other,0,0,2021-01-11T15:43:31Z,11,15,1,"['yarr', 'barkha', 'ayush', 'cool', 'couple', 'ever', 'i', 'think', 'you', 'guys', 'should', 'marry', 'each', 'other']","['yarr', 'barkha', 'ayush', 'cool', 'coupl', 'ever', 'i', 'think', 'you', 'guy', 'should', 'marri', 'each', 'other']",0.3182,0.0,0.8390000000000001,0.161,0.1125,0.5125,0.3571428571,0,0,neu
Manasa Hanagodu,i think this show is super sweet and super cute but this article has apparently rated this show at the 3rd position i feel they should have ranked it at the 2nd position barkha and ayush have done a great job can t wait to see them in bollywood soon https www filmcompanion in streaming best shows on web ott week november mirzapur 2 scam 1992 the mandalorian amazon prime utm source youtube utm medium seeding utm campaign streaming,0,0,2021-01-08T20:15:53Z,8,20,1,"['i', 'think', 'this', 'show', 'is', 'super', 'sweet', 'and', 'super', 'cute', 'but', 'this', 'article', 'has', 'apparently', 'rated', 'this', 'show', 'at', 'the', '3rd', 'position', 'i', 'feel', 'they', 'should', 'have', 'ranked', 'it', 'at', 'the', '2nd', 'position', 'barkha', 'and', 'ayush', 'have', 'done', 'a', 'great', 'job', 'can', 't', 'wait', 'to', 'see', 'them', 'in', 'bollywood', 'soon', 'https', 'www', 'filmcompanion', 'in', 'streaming', 'best', 'shows', 'on', 'web', 'ott', 'week', 'november', 'mirzapur', '2', 'scam', '1992', 'the', 'mandalorian', 'amazon', 'prime', 'utm', 'source', 'youtube', 'utm', 'medium', 'seeding', 'utm', 'campaign', 'streaming']","['i', 'think', 'this', 'show', 'is', 'super', 'sweet', 'and', 'super', 'cute', 'but', 'this', 'articl', 'has', 'appar', 'rate', 'this', 'show', 'at', 'the', '3rd', 'posit', 'i', 'feel', 'they', 'should', 'have', 'rank', 'it', 'at', 'the', '2nd', 'posit', 'barkha', 'and', 'ayush', 'have', 'done', 'a', 'great', 'job', 'can', 't', 'wait', 'to', 'see', 'them', 'in', 'bollywood', 'soon', 'https', 'www', 'filmcompanion', 'in', 'stream', 'best', 'show', 'on', 'web', 'ott', 'week', 'novemb', 'mirzapur', '2', 'scam', '1992', 'the', 'mandalorian', 'amazon', 'prime', 'utm', 'sourc', 'youtub', 'utm', 'medium', 'seed', 'utm', 'campaign', 'stream']",0.9464,0.054000000000000006,0.706,0.24,0.3740740741,0.487037037,0.5316455696,0,0,neu
James McDowell,from the beginning till the end i was just amazed by how good a girlfriend sanya is i wish we get such amazing life partners 10 10 for this episode and to barkha,17,0,2021-01-04T18:47:32Z,4,18,1,"['from', 'the', 'beginning', 'till', 'the', 'end', 'i', 'was', 'just', 'amazed', 'by', 'how', 'good', 'a', 'girlfriend', 'sanya', 'is', 'i', 'wish', 'we', 'get', 'such', 'amazing', 'life', 'partners', '10', '10', 'for', 'this', 'episode', 'and', 'to', 'barkha']","['from', 'the', 'begin', 'till', 'the', 'end', 'i', 'was', 'just', 'amaz', 'by', 'how', 'good', 'a', 'girlfriend', 'sanya', 'is', 'i', 'wish', 'we', 'get', 'such', 'amaz', 'life', 'partner', '10', '10', 'for', 'this', 'episod', 'and', 'to', 'barkha']",0.9118,0.0,0.674,0.326,0.43333333329999996,0.6666666667,0.2424242424,0,1,neu
Kaustav Nath,i find non bollywood actors like ayush mehra barkha singh ahsaas channa aisha ahmed yashaswini dayama jeetu bhaiya etc are much more better than 90 of the bollywood actors,2878,53,2021-01-03T14:05:32Z,3,14,1,"['i', 'find', 'non', 'bollywood', 'actors', 'like', 'ayush', 'mehra', 'barkha', 'singh', 'ahsaas', 'channa', 'aisha', 'ahmed', 'yashaswini', 'dayama', 'jeetu', 'bhaiya', 'etc', 'are', 'much', 'more', 'better', 'than', '90', 'of', 'the', 'bollywood', 'actors']","['i', 'find', 'non', 'bollywood', 'actor', 'like', 'ayush', 'mehra', 'barkha', 'singh', 'ahsaa', 'channa', 'aisha', 'ahm', 'yashaswini', 'dayama', 'jeetu', 'bhaiya', 'etc', 'are', 'much', 'more', 'better', 'than', '90', 'of', 'the', 'bollywood', 'actor']",0.6901,0.0,0.82,0.18,0.5,0.5,0.1379310345,1,1,neu
Debarchana Ganguly,i thing we all want barkha and ayush in another web series,0,0,2020-12-27T12:30:47Z,27,12,12,"['i', 'thing', 'we', 'all', 'want', 'barkha', 'and', 'ayush', 'in', 'another', 'web', 'series']","['i', 'thing', 'we', 'all', 'want', 'barkha', 'and', 'ayush', 'in', 'anoth', 'web', 'seri']",0.0772,0.0,0.885,0.115,0.0,0.0,0.4166666667,0,0,neu
Alwyn J Fernandes,good narrative with meaningful pauses and emotions on display and barkha ayush of course in all a good show hope it is maintained in all its episodes forward,1,0,2020-12-19T20:46:07Z,19,20,12,"['good', 'narrative', 'with', 'meaningful', 'pauses', 'and', 'emotions', 'on', 'display', 'and', 'barkha', 'ayush', 'of', 'course', 'in', 'all', 'a', 'good', 'show', 'hope', 'it', 'is', 'maintained', 'in', 'all', 'its', 'episodes', 'forward']","['good', 'narrat', 'with', 'meaning', 'paus', 'and', 'emot', 'on', 'display', 'and', 'barkha', 'ayush', 'of', 'cours', 'in', 'all', 'a', 'good', 'show', 'hope', 'it', 'is', 'maintain', 'in', 'all', 'it', 'episod', 'forward']",0.875,0.0,0.6759999999999999,0.324,0.6333333333,0.5666666667,0.1785714286,0,1,neu
Abhishek Auti,barkha is beautiful as always and ayush also acted beautifully,3,0,2020-12-17T05:08:31Z,17,5,12,"['barkha', 'is', 'beautiful', 'as', 'always', 'and', 'ayush', 'also', 'acted', 'beautifully']","['barkha', 'is', 'beauti', 'as', 'alway', 'and', 'ayush', 'also', 'act', 'beauti']",0.8225,0.0,0.513,0.48700000000000004,0.85,1.0,0.6,0,1,neu
angryboy poko,ayush barkha best for me always,0,0,2020-12-16T06:43:42Z,16,6,12,"['ayush', 'barkha', 'best', 'for', 'me', 'always']","['ayush', 'barkha', 'best', 'for', 'me', 'alway']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.5,0,0,neu
utkarsh pathak,came here just to watch barkha,0,0,2020-12-13T14:53:11Z,13,14,12,"['came', 'here', 'just', 'to', 'watch', 'barkha']","['came', 'here', 'just', 'to', 'watch', 'barkha']",0.0,0.0,1.0,0.0,0.0,0.0,0.1666666667,0,0,neu
Adeeb Chand,why is barkha so cute bas lagta hai phone se nikal loon haath pakad kar aur dekhta rahoon cuteness overloaded,0,0,2020-12-13T14:53:11Z,13,14,12,"['why', 'is', 'barkha', 'so', 'cute', 'bas', 'lagta', 'hai', 'phone', 'se', 'nikal', 'loon', 'haath', 'pakad', 'kar', 'aur', 'dekhta', 'rahoon', 'cuteness', 'overloaded']","['whi', 'is', 'barkha', 'so', 'cute', 'bas', 'lagta', 'hai', 'phone', 'se', 'nikal', 'loon', 'haath', 'pakad', 'kar', 'aur', 'dekhta', 'rahoon', 'cute', 'overload']",0.8001,0.0,0.715,0.285,0.5,1.0,0.4,0,0,neu
Sudhindra Ambati,barkha you have changed a lot from season 1,0,0,2020-12-13T11:31:05Z,13,11,12,"['barkha', 'you', 'have', 'changed', 'a', 'lot', 'from', 'season', '1']","['barkha', 'you', 'have', 'chang', 'a', 'lot', 'from', 'season', '1']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Amit Hattimare,from the beginning till the end i was just amazed by how good a girlfriend sanya is i wish we get such amazing life partners 10 10 for this episode and to barkha,57,0,2020-12-09T10:00:09Z,9,10,12,"['from', 'the', 'beginning', 'till', 'the', 'end', 'i', 'was', 'just', 'amazed', 'by', 'how', 'good', 'a', 'girlfriend', 'sanya', 'is', 'i', 'wish', 'we', 'get', 'such', 'amazing', 'life', 'partners', '10', '10', 'for', 'this', 'episode', 'and', 'to', 'barkha']","['from', 'the', 'begin', 'till', 'the', 'end', 'i', 'was', 'just', 'amaz', 'by', 'how', 'good', 'a', 'girlfriend', 'sanya', 'is', 'i', 'wish', 'we', 'get', 'such', 'amaz', 'life', 'partner', '10', '10', 'for', 'this', 'episod', 'and', 'to', 'barkha']",0.9118,0.0,0.674,0.326,0.43333333329999996,0.6666666667,0.2424242424,0,1,neu
Aparna Krishnamurthy,after the little things this is probably the most realistic series from dice media wonderfully done by both ayush and barkha,1,0,2020-12-09T04:37:30Z,9,4,12,"['after', 'the', 'little', 'things', 'this', 'is', 'probably', 'the', 'most', 'realistic', 'series', 'from', 'dice', 'media', 'wonderfully', 'done', 'by', 'both', 'ayush', 'and', 'barkha']","['after', 'the', 'littl', 'thing', 'this', 'is', 'probabl', 'the', 'most', 'realist', 'seri', 'from', 'dice', 'media', 'wonder', 'done', 'by', 'both', 'ayush', 'and', 'barkha']",0.5994,0.0,0.8370000000000001,0.163,0.3697916667,0.5833333333,0.1904761905,0,1,neu
Rohit Katake,actually i like barkha and you also but sorry for i didn t like first episode hope this journey is going to be great best of luck,0,0,2020-12-09T04:37:30Z,9,4,12,"['actually', 'i', 'like', 'barkha', 'and', 'you', 'also', 'but', 'sorry', 'for', 'i', 'didn', 't', 'like', 'first', 'episode', 'hope', 'this', 'journey', 'is', 'going', 'to', 'be', 'great', 'best', 'of', 'luck']","['actual', 'i', 'like', 'barkha', 'and', 'you', 'also', 'but', 'sorri', 'for', 'i', 'didn', 't', 'like', 'first', 'episod', 'hope', 'this', 'journey', 'is', 'go', 'to', 'be', 'great', 'best', 'of', 'luck']",0.9773,0.034,0.39799999999999996,0.568,0.31,0.49666666670000004,0.3703703704,0,0,pos
jay jagani,the song at 28 58 is just adding next level feel to it you guys are doing fab in making these cute little love story into a whole cinematic experience especially i love the duo of barkhasingh and ayushmehra lots of love,0,0,2020-12-07T10:57:11Z,7,10,12,"['the', 'song', 'at', '28', '58', 'is', 'just', 'adding', 'next', 'level', 'feel', 'to', 'it', 'you', 'guys', 'are', 'doing', 'fab', 'in', 'making', 'these', 'cute', 'little', 'love', 'story', 'into', 'a', 'whole', 'cinematic', 'experience', 'especially', 'i', 'love', 'the', 'duo', 'of', 'barkhasingh', 'and', 'ayushmehra', 'lots', 'of', 'love']","['the', 'song', 'at', '28', '58', 'is', 'just', 'ad', 'next', 'level', 'feel', 'to', 'it', 'you', 'guy', 'are', 'do', 'fab', 'in', 'make', 'these', 'cute', 'littl', 'love', 'stori', 'into', 'a', 'whole', 'cinemat', 'experi', 'especi', 'i', 'love', 'the', 'duo', 'of', 'barkhasingh', 'and', 'ayushmehra', 'lot', 'of', 'love']",0.9566,0.0,0.664,0.336,0.3140625,0.5375,0.880952381,0,0,neu
Medial Pterygoid,ayushbarkha doeesnt look good when shown matured loved them seeing in bubbly forms only tumlog machao kaand fir banjayegi koi policy,8,0,2020-12-03T08:35:40Z,3,8,12,"['ayushbarkha', 'doeesnt', 'look', 'good', 'when', 'shown', 'matured', 'loved', 'them', 'seeing', 'in', 'bubbly', 'forms', 'only', 'tumlog', 'machao', 'kaand', 'fir', 'banjayegi', 'koi', 'policy']","['ayushbarkha', 'doeesnt', 'look', 'good', 'when', 'shown', 'matur', 'love', 'them', 'see', 'in', 'bubbl', 'form', 'onli', 'tumlog', 'machao', 'kaand', 'fir', 'banjayegi', 'koi', 'polici']",0.7783,0.0,0.736,0.264,0.4666666667,0.8,0.42857142859999997,0,1,neu
Harshitha Kalidindi,doesn t barkha look like sister of situ mo from put your head on your shoulder,0,0,2020-12-02T14:07:17Z,2,14,12,"['doesn', 't', 'barkha', 'look', 'like', 'sister', 'of', 'situ', 'mo', 'from', 'put', 'your', 'head', 'on', 'your', 'shoulder']","['doesn', 't', 'barkha', 'look', 'like', 'sister', 'of', 'situ', 'mo', 'from', 'put', 'your', 'head', 'on', 'your', 'shoulder']",0.3612,0.0,0.848,0.152,0.0,0.0,0.375,0,0,neu
Aloy Drake,the ayush barkha conversation are so realistic,0,2,2020-12-01T18:47:54Z,1,18,12,"['the', 'ayush', 'barkha', 'conversation', 'are', 'so', 'realistic']","['the', 'ayush', 'barkha', 'convers', 'are', 'so', 'realist']",0.0,0.0,1.0,0.0,0.1666666667,0.3333333333,0.7142857143000001,1,0,neu
sri charan p,looks like lost some naturality to compare with s1 looks like barkha singh doing some overaction,0,0,2020-12-01T18:47:54Z,1,18,12,"['looks', 'like', 'lost', 'some', 'naturality', 'to', 'compare', 'with', 's1', 'looks', 'like', 'barkha', 'singh', 'doing', 'some', 'overaction']","['look', 'like', 'lost', 'some', 'natur', 'to', 'compar', 'with', 's1', 'look', 'like', 'barkha', 'singh', 'do', 'some', 'overact']",0.4019,0.113,0.64,0.24600000000000002,0.0,0.0,0.0625,0,0,neu
NONE,barkha s acting is damn good,0,0,2020-11-30T09:08:19Z,30,9,11,"['barkha', 's', 'acting', 'is', 'damn', 'good']","['barkha', 's', 'act', 'is', 'damn', 'good']",0.0516,0.314,0.349,0.337,0.35,0.3,0.1666666667,0,0,neu
Vaishnavi G K,is it only me or ayush is like the jake peralta of india also barkha big fan here,1,1,2020-11-30T07:23:49Z,30,7,11,"['is', 'it', 'only', 'me', 'or', 'ayush', 'is', 'like', 'the', 'jake', 'peralta', 'of', 'india', 'also', 'barkha', 'big', 'fan', 'here']","['is', 'it', 'onli', 'me', 'or', 'ayush', 'is', 'like', 'the', 'jake', 'peralta', 'of', 'india', 'also', 'barkha', 'big', 'fan', 'here']",0.5859,0.0,0.769,0.231,0.0,0.55,0.11111111109999999,1,1,neu
Tulsi Thakar,i was waiting for so long for season 2 of this one ayush and barkha are both too cute together and i like their home and work chemistry,0,0,2020-11-29T14:42:43Z,29,14,11,"['i', 'was', 'waiting', 'for', 'so', 'long', 'for', 'season', '2', 'of', 'this', 'one', 'ayush', 'and', 'barkha', 'are', 'both', 'too', 'cute', 'together', 'and', 'i', 'like', 'their', 'home', 'and', 'work', 'chemistry']","['i', 'was', 'wait', 'for', 'so', 'long', 'for', 'season', '2', 'of', 'this', 'one', 'ayush', 'and', 'barkha', 'are', 'both', 'too', 'cute', 'togeth', 'and', 'i', 'like', 'their', 'home', 'and', 'work', 'chemistri']",0.6705,0.0,0.807,0.193,0.225,0.7,0.3928571429,0,0,neu
needy fun with AJ,fan of barkha and mehra ji,0,0,2020-11-25T09:08:52Z,25,9,11,"['fan', 'of', 'barkha', 'and', 'mehra', 'ji']","['fan', 'of', 'barkha', 'and', 'mehra', 'ji']",0.3182,0.0,0.685,0.315,0.0,0.0,0.1666666667,0,0,neu
Md Fahim,ayush barkha always give me the feels that other can t,62,1,2020-11-24T16:51:25Z,24,16,11,"['ayush', 'barkha', 'always', 'give', 'me', 'the', 'feels', 'that', 'other', 'can', 't']","['ayush', 'barkha', 'alway', 'give', 'me', 'the', 'feel', 'that', 'other', 'can', 't']",0.0,0.0,1.0,0.0,-0.125,0.375,0.1818181818,1,1,neu
Am Sneha,barkha and ayush looks best together,0,0,2020-11-24T12:55:06Z,24,12,11,"['barkha', 'and', 'ayush', 'looks', 'best', 'together']","['barkha', 'and', 'ayush', 'look', 'best', 'togeth']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333,0,0,neu
Haard Patel,ayush should dump aashna and start dating barkha they look cute like if you agree,0,0,2020-11-24T12:55:06Z,24,12,11,"['ayush', 'should', 'dump', 'aashna', 'and', 'start', 'dating', 'barkha', 'they', 'look', 'cute', 'like', 'if', 'you', 'agree']","['ayush', 'should', 'dump', 'aashna', 'and', 'start', 'date', 'barkha', 'they', 'look', 'cute', 'like', 'if', 'you', 'agre']",0.6597,0.12,0.509,0.37,0.5,1.0,0.6666666667,0,0,neu
chinmay sankla,this is the magic of fabolous pair on web series aayush and barkha only in 4 days and 3 3 million views,4,0,2020-11-22T20:24:10Z,22,20,11,"['this', 'is', 'the', 'magic', 'of', 'fabolous', 'pair', 'on', 'web', 'series', 'aayush', 'and', 'barkha', 'only', 'in', '4', 'days', 'and', '3', '3', 'million', 'views']","['this', 'is', 'the', 'magic', 'of', 'fabol', 'pair', 'on', 'web', 'seri', 'aayush', 'and', 'barkha', 'onli', 'in', '4', 'day', 'and', '3', '3', 'million', 'view']",0.0,0.0,1.0,0.0,0.25,1.0,0.3636363636,0,1,neu
Samuel John,wowowowow once again ayush and barkha is back awesome chemistry,0,0,2020-11-22T18:31:17Z,22,18,11,"['wowowowow', 'once', 'again', 'ayush', 'and', 'barkha', 'is', 'back', 'awesome', 'chemistry']","['wowowowow', 'onc', 'again', 'ayush', 'and', 'barkha', 'is', 'back', 'awesom', 'chemistri']",0.6249,0.0,0.687,0.313,0.5,0.5,0.2,0,0,neu
Ankita Acharjee,i just love this couple barkha and ayushyou guys are supeb and welcome backcan t wait for the next episode thank you so much dice media for gifting me such a cute series,0,0,2020-11-22T09:41:15Z,22,9,11,"['i', 'just', 'love', 'this', 'couple', 'barkha', 'and', 'ayushyou', 'guys', 'are', 'supeb', 'and', 'welcome', 'backcan', 't', 'wait', 'for', 'the', 'next', 'episode', 'thank', 'you', 'so', 'much', 'dice', 'media', 'for', 'gifting', 'me', 'such', 'a', 'cute', 'series']","['i', 'just', 'love', 'this', 'coupl', 'barkha', 'and', 'ayushyou', 'guy', 'are', 'supeb', 'and', 'welcom', 'backcan', 't', 'wait', 'for', 'the', 'next', 'episod', 'thank', 'you', 'so', 'much', 'dice', 'media', 'for', 'gift', 'me', 'such', 'a', 'cute', 'seri']",0.9136,0.0,0.672,0.32799999999999996,0.3333333333,0.5333333333,0.3333333333,0,0,neu
