Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,Reply_Class,Like_Class,sentiment_status
59,BhiwuwuuwusunzuhshnsjajjJjannanj,tangents drawn at the end of focal chord of parabola are perpendicular to each other and intersect at directrix,0,0,2021-09-09T11:49:00Z,9,11,9,"['tangents', 'drawn', 'at', 'the', 'end', 'of', 'focal', 'chord', 'of', 'parabola', 'are', 'perpendicular', 'to', 'each', 'other', 'and', 'intersect', 'at', 'directrix']","['tangent', 'drawn', 'at', 'the', 'end', 'of', 'focal', 'chord', 'of', 'parabola', 'are', 'perpendicular', 'to', 'each', 'other', 'and', 'intersect', 'at', 'directrix']",0.0,0.0,1.0,0.0,-0.125,0.375,0.15789473684210525,0,0,0,0,neu
60,Mohammad Naseem Ansari,and before viraj splitted the bill on hike i calculated that 864 4 logon me 216 me btega math is love,1,0,2021-09-07T06:37:59Z,7,6,9,"['and', 'before', 'viraj', 'splitted', 'the', 'bill', 'on', 'hike', 'i', 'calculated', 'that', '864', '4', 'logon', 'me', '216', 'me', 'btega', 'math', 'is', 'love']","['and', 'befor', 'viraj', 'split', 'the', 'bill', 'on', 'hike', 'i', 'calcul', 'that', '864', '4', 'logon', 'me', '216', 'me', 'btega', 'math', 'is', 'love']",0.6369,0.0,0.8109999999999999,0.189,0.5,0.6,0.6190476190476191,0,1,0,1,neu
61,MR  UPX,whenever i try to learn periodic table i always read the 1 group as holi pe nasha karke rabbi ne charas fuka,0,0,2021-09-07T06:37:59Z,7,6,9,"['whenever', 'i', 'try', 'to', 'learn', 'periodic', 'table', 'i', 'always', 'read', 'the', '1', 'group', 'as', 'holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'fuka']","['whenev', 'i', 'tri', 'to', 'learn', 'period', 'tabl', 'i', 'alway', 'read', 'the', '1', 'group', 'as', 'holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'fuka']",0.0,0.0,1.0,0.0,0.0,0.0,0.4545454545454546,0,0,0,0,neu
62,A G Shreya,best part holi pe nasha karke rabi ne charrash fokait will help me for sure,0,0,2021-09-06T17:53:46Z,6,17,9,"['best', 'part', 'holi', 'pe', 'nasha', 'karke', 'rabi', 'ne', 'charrash', 'fokait', 'will', 'help', 'me', 'for', 'sure']","['best', 'part', 'holi', 'pe', 'nasha', 'kark', 'rabi', 'ne', 'charrash', 'fokait', 'will', 'help', 'me', 'for', 'sure']",0.8481,0.0,0.5660000000000001,0.434,0.75,0.5944444444444444,0.2,0,0,0,0,neu
63,Gautam Bathla,mom was the cutest,0,0,2021-09-06T17:53:46Z,6,17,9,"['mom', 'was', 'the', 'cutest']","['mom', 'was', 'the', 'cutest']",0.5859,0.0,0.441,0.5589999999999999,0.0,0.0,1.0,0,0,0,0,pos
64,navya the baby queen sunshine,how is watching in 2021,1,0,2021-09-05T13:06:30Z,5,13,9,"['how', 'is', 'watching', 'in', '2021']","['how', 'is', 'watch', 'in', '2021']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
65,Pranjal Kumari 9E,helina ki rubina ce friendshipmy father told me these he is a really great teacher,1,0,2021-09-05T13:06:30Z,5,13,9,"['helina', 'ki', 'rubina', 'ce', 'friendshipmy', 'father', 'told', 'me', 'these', 'he', 'is', 'a', 'really', 'great', 'teacher']","['helina', 'ki', 'rubina', 'ce', 'friendshipmi', 'father', 'told', 'me', 'these', 'he', 'is', 'a', 'realli', 'great', 'teacher']",0.659,0.0,0.747,0.253,0.8,0.75,0.7333333333333333,0,1,0,1,neu
66,Feelings,youtube recommended me this video after 3 year,0,0,2021-09-04T18:27:29Z,4,18,9,"['youtube', 'recommended', 'me', 'this', 'video', 'after', '3', 'year']","['youtub', 'recommend', 'me', 'this', 'video', 'after', '3', 'year']",0.2023,0.0,0.769,0.231,0.0,0.0,0.375,0,0,0,0,neu
67,Subhra Mitra,wait what u have that periodic table in such senior class i have that same periodic table in class 6 and now i am in class 6,1,0,2021-09-04T18:27:29Z,4,18,9,"['wait', 'what', 'u', 'have', 'that', 'periodic', 'table', 'in', 'such', 'senior', 'class', 'i', 'have', 'that', 'same', 'periodic', 'table', 'in', 'class', '6', 'and', 'now', 'i', 'am', 'in', 'class', '6']","['wait', 'what', 'u', 'have', 'that', 'period', 'tabl', 'in', 'such', 'senior', 'class', 'i', 'have', 'that', 'same', 'period', 'tabl', 'in', 'class', '6', 'and', 'now', 'i', 'am', 'in', 'class', '6']",0.0,0.0,1.0,0.0,0.0,0.3125,0.7777777777777779,0,1,0,1,neu
68,Student Prajwal,yaar that holi per nasha karke helping me easy in remembering the alkali metals,0,0,2021-09-04T07:02:21Z,4,7,9,"['yaar', 'that', 'holi', 'per', 'nasha', 'karke', 'helping', 'me', 'easy', 'in', 'remembering', 'the', 'alkali', 'metals']","['yaar', 'that', 'holi', 'per', 'nasha', 'kark', 'help', 'me', 'easi', 'in', 'rememb', 'the', 'alkali', 'metal']",0.6249,0.0,0.7020000000000001,0.298,0.43333333333333335,0.8333333333333334,0.0,0,0,0,0,neu
69,Rudra Tiwari,the video was so hilarious but you should have at least changed the name of hc verma and should have kept something else he gave a good amount of knowledge to people who want to pursue physics as livelihood earning,1,1,2021-09-04T07:02:21Z,4,7,9,"['the', 'video', 'was', 'so', 'hilarious', 'but', 'you', 'should', 'have', 'at', 'least', 'changed', 'the', 'name', 'of', 'hc', 'verma', 'and', 'should', 'have', 'kept', 'something', 'else', 'he', 'gave', 'a', 'good', 'amount', 'of', 'knowledge', 'to', 'people', 'who', 'want', 'to', 'pursue', 'physics', 'as', 'livelihood', 'earning']","['the', 'video', 'was', 'so', 'hilari', 'but', 'you', 'should', 'have', 'at', 'least', 'chang', 'the', 'name', 'of', 'hc', 'verma', 'and', 'should', 'have', 'kept', 'someth', 'els', 'he', 'gave', 'a', 'good', 'amount', 'of', 'knowledg', 'to', 'peopl', 'who', 'want', 'to', 'pursu', 'physic', 'as', 'livelihood', 'earn']",0.8292,0.0,0.782,0.218,0.3,0.6666666666666666,0.3,1,1,1,1,neu
70,ADEEL kHAN VLOGS,people who learn full perodic tble like here,1,0,2021-09-03T11:03:34Z,3,11,9,"['people', 'who', 'learn', 'full', 'perodic', 'tble', 'like', 'here']","['peopl', 'who', 'learn', 'full', 'perod', 'tble', 'like', 'here']",0.3612,0.0,0.737,0.263,0.35,0.55,0.375,0,1,0,1,neu
71,Gourav Dutta,law of inertia was out of the world,0,0,2021-09-03T11:03:34Z,3,11,9,"['law', 'of', 'inertia', 'was', 'out', 'of', 'the', 'world']","['law', 'of', 'inertia', 'was', 'out', 'of', 'the', 'world']",0.0,0.0,1.0,0.0,0.0,0.0,0.875,0,0,0,0,neu
72,Tinker Bell,that teacher s ignoring part is very realistic,1,0,2021-09-02T11:29:13Z,2,11,9,"['that', 'teacher', 's', 'ignoring', 'part', 'is', 'very', 'realistic']","['that', 'teacher', 's', 'ignor', 'part', 'is', 'veri', 'realist']",-0.4019,0.31,0.69,0.0,0.21666666666666667,0.43333333333333335,0.625,0,1,0,1,neu
73,Himanshu sharma,75 views of this video is all because of ashish chanchlani,0,0,2021-09-02T11:29:13Z,2,11,9,"['75', 'views', 'of', 'this', 'video', 'is', 'all', 'because', 'of', 'ashish', 'chanchlani']","['75', 'view', 'of', 'this', 'video', 'is', 'all', 'becaus', 'of', 'ashish', 'chanchlani']",0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0,0,0,0,neu
74,Saikat Manna,ashish da opop,0,0,2021-09-02T10:00:45Z,2,10,9,"['ashish', 'da', 'opop']","['ashish', 'da', 'opop']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
75,Aamina Tabassum,me watching this while my exams r on my way,1,0,2021-09-02T10:00:45Z,2,10,9,"['me', 'watching', 'this', 'while', 'my', 'exams', 'r', 'on', 'my', 'way']","['me', 'watch', 'this', 'while', 'my', 'exam', 'r', 'on', 'my', 'way']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
76,Aamina Tabassum,me watching this while my exams r on my way,0,0,2021-09-01T09:40:57Z,1,9,9,"['me', 'watching', 'this', 'while', 'my', 'exams', 'r', 'on', 'my', 'way']","['me', 'watch', 'this', 'while', 'my', 'exam', 'r', 'on', 'my', 'way']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
77,Google earth,teacher calling is epic,0,0,2021-09-01T09:40:57Z,1,9,9,"['teacher', 'calling', 'is', 'epic']","['teacher', 'call', 'is', 'epic']",0.0,0.0,1.0,0.0,0.1,0.4,2.25,0,0,0,0,neu
78,Amit Salunke,law of motion is 4th chapter in hc verma,0,0,2021-08-31T13:34:23Z,31,13,8,"['law', 'of', 'motion', 'is', '4th', 'chapter', 'in', 'hc', 'verma']","['law', 'of', 'motion', 'is', '4th', 'chapter', 'in', 'hc', 'verma']",0.0,0.0,1.0,0.0,0.0,0.0,1.2222222222222223,0,0,0,0,neu
79,Manish Kumar,no hc verma is harmed during this video,0,0,2021-08-31T13:34:23Z,31,13,8,"['no', 'hc', 'verma', 'is', 'harmed', 'during', 'this', 'video']","['no', 'hc', 'verma', 'is', 'harm', 'dure', 'this', 'video']",-0.6486,0.469,0.531,0.0,0.0,0.0,0.375,0,0,0,0,neu
80,Avhijit Sarma,back then when filter copy s video were actually funny hope we get our old filter copy back,1,0,2021-08-31T13:03:27Z,31,13,8,"['back', 'then', 'when', 'filter', 'copy', 's', 'video', 'were', 'actually', 'funny', 'hope', 'we', 'get', 'our', 'old', 'filter', 'copy', 'back']","['back', 'then', 'when', 'filter', 'copi', 's', 'video', 'were', 'actual', 'funni', 'hope', 'we', 'get', 'our', 'old', 'filter', 'copi', 'back']",0.7003,0.0,0.721,0.279,0.0875,0.3,0.7777777777777779,0,1,0,1,neu
81,Adyasha Mishra,actually no one littellary no one see that we have studied for 6 hrs constant but when we check the mobile for 2 min all say that go study watching mobile every time,0,0,2021-08-31T13:03:27Z,31,13,8,"['actually', 'no', 'one', 'littellary', 'no', 'one', 'see', 'that', 'we', 'have', 'studied', 'for', '6', 'hrs', 'constant', 'but', 'when', 'we', 'check', 'the', 'mobile', 'for', '2', 'min', 'all', 'say', 'that', 'go', 'study', 'watching', 'mobile', 'every', 'time']","['actual', 'no', 'one', 'littellari', 'no', 'one', 'see', 'that', 'we', 'have', 'studi', 'for', '6', 'hrs', 'constant', 'but', 'when', 'we', 'check', 'the', 'mobil', 'for', '2', 'min', 'all', 'say', 'that', 'go', 'studi', 'watch', 'mobil', 'everi', 'time']",-0.29600000000000004,0.099,0.901,0.0,0.0,0.21666666666666667,0.4545454545454545,0,0,0,0,neu
82,,thnxx now i can remember the periodic table,0,0,2021-08-31T10:08:34Z,31,10,8,"['thnxx', 'now', 'i', 'can', 'remember', 'the', 'periodic', 'table']","['thnxx', 'now', 'i', 'can', 'rememb', 'the', 'period', 'tabl']",0.0,0.0,1.0,0.0,0.0,0.0,0.375,0,0,0,0,neu
83,Rahad Vai,when mummy was comeing to the room,0,0,2021-08-31T10:08:34Z,31,10,8,"['when', 'mummy', 'was', 'comeing', 'to', 'the', 'room']","['when', 'mummi', 'was', 'come', 'to', 'the', 'room']",0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0,0,0,0,neu
84,Amna Shah,i have my chemistry exam tommorow,0,0,2021-08-30T10:39:46Z,30,10,8,"['i', 'have', 'my', 'chemistry', 'exam', 'tommorow']","['i', 'have', 'my', 'chemistri', 'exam', 'tommorow']",0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333,0,0,0,0,neu
85,Pratap Patil,there are my exams from this monday,0,0,2021-08-30T10:39:46Z,30,10,8,"['there', 'are', 'my', 'exams', 'from', 'this', 'monday']","['there', 'are', 'my', 'exam', 'from', 'this', 'monday']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
86,Nature and Inspire ,periodic table and raksha karega was most funny i can stop laughing,0,0,2021-08-30T09:30:25Z,30,9,8,"['periodic', 'table', 'and', 'raksha', 'karega', 'was', 'most', 'funny', 'i', 'can', 'stop', 'laughing']","['period', 'tabl', 'and', 'raksha', 'karega', 'was', 'most', 'funni', 'i', 'can', 'stop', 'laugh']",0.6032,0.146,0.475,0.379,0.375,0.75,0.5833333333333333,0,0,0,0,neu
87, you can ,when this video is watched by h c verma,0,0,2021-08-30T09:30:25Z,30,9,8,"['when', 'this', 'video', 'is', 'watched', 'by', 'h', 'c', 'verma']","['when', 'this', 'video', 'is', 'watch', 'by', 'h', 'c', 'verma']",0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,neu
88,Aditya A,pura class 9 ka h at present i am in class 9,0,0,2021-08-30T06:53:13Z,30,6,8,"['pura', 'class', '9', 'ka', 'h', 'at', 'present', 'i', 'am', 'in', 'class', '9']","['pura', 'class', '9', 'ka', 'h', 'at', 'present', 'i', 'am', 'in', 'class', '9']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,neu
89,AM NBT Comedy,i love your comedy,0,0,2021-08-30T06:53:13Z,30,6,8,"['i', 'love', 'your', 'comedy']","['i', 'love', 'your', 'comedi']",0.7717,0.0,0.13,0.87,0.5,0.6,1.25,0,0,0,0,pos
90,William Jem,bhai aap chicken matan chod do par youtube nhi,1,0,2021-08-29T16:56:13Z,29,16,8,"['bhai', 'aap', 'chicken', 'matan', 'chod', 'do', 'par', 'youtube', 'nhi']","['bhai', 'aap', 'chicken', 'matan', 'chod', 'do', 'par', 'youtub', 'nhi']",0.0,0.0,1.0,0.0,-0.6,0.95,0.3333333333333333,0,1,0,1,neu
91,Craft with cute ishika,periodic table was the best ever,0,0,2021-08-29T16:56:13Z,29,16,8,"['periodic', 'table', 'was', 'the', 'best', 'ever']","['period', 'tabl', 'was', 'the', 'best', 'ever']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.8333333333333333,0,0,0,0,neu
92,THE HACKERR YT,i feel sad for ashish mom she was looking so sad when ashish scold her,4,0,2021-08-29T15:20:02Z,29,15,8,"['i', 'feel', 'sad', 'for', 'ashish', 'mom', 'she', 'was', 'looking', 'so', 'sad', 'when', 'ashish', 'scold', 'her']","['i', 'feel', 'sad', 'for', 'ashish', 'mom', 'she', 'was', 'look', 'so', 'sad', 'when', 'ashish', 'scold', 'her']",-0.836,0.447,0.5529999999999999,0.0,-0.5,1.0,1.5333333333333332,0,1,0,1,neu
93,Aradhya Barua,respect hc verma sir bht glt part tha vo thik h na,1,0,2021-08-29T15:20:02Z,29,15,8,"['respect', 'hc', 'verma', 'sir', 'bht', 'glt', 'part', 'tha', 'vo', 'thik', 'h', 'na']","['respect', 'hc', 'verma', 'sir', 'bht', 'glt', 'part', 'tha', 'vo', 'thik', 'h', 'na']",0.4767,0.0,0.763,0.237,0.0,0.0,0.3333333333333333,0,1,0,1,neu
94,Fahmida Yasmin,i seriously want entire periodic table like this,9,0,2021-08-29T14:42:04Z,29,14,8,"['i', 'seriously', 'want', 'entire', 'periodic', 'table', 'like', 'this']","['i', 'serious', 'want', 'entir', 'period', 'tabl', 'like', 'this']",0.2732,0.179,0.421,0.4,-0.16666666666666666,0.6458333333333333,0.625,0,1,0,1,neu
95,SYED WAIZ ALI,i was feeling negative and i was having negative thoughts after i watched you re video it made me laugh and now negative thoughts are gone,2,0,2021-08-29T14:42:04Z,29,14,8,"['i', 'was', 'feeling', 'negative', 'and', 'i', 'was', 'having', 'negative', 'thoughts', 'after', 'i', 'watched', 'you', 're', 'video', 'it', 'made', 'me', 'laugh', 'and', 'now', 'negative', 'thoughts', 'are', 'gone']","['i', 'was', 'feel', 'negat', 'and', 'i', 'was', 'have', 'negat', 'thought', 'after', 'i', 'watch', 'you', 're', 'video', 'it', 'made', 'me', 'laugh', 'and', 'now', 'negat', 'thought', 'are', 'gone']",-0.7906,0.325,0.526,0.149,-0.15,0.325,0.8461538461538458,0,1,0,1,neu
96,Lisha Jain,who came here for ashish,0,0,2021-08-29T10:45:52Z,29,10,8,"['who', 'came', 'here', 'for', 'ashish']","['who', 'came', 'here', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
97,Sushmita Roy,calling h c verma was the funniest scene i wish i could call h c verma and do the same thing that ashis did,0,0,2021-08-29T10:45:52Z,29,10,8,"['calling', 'h', 'c', 'verma', 'was', 'the', 'funniest', 'scene', 'i', 'wish', 'i', 'could', 'call', 'h', 'c', 'verma', 'and', 'do', 'the', 'same', 'thing', 'that', 'ashis', 'did']","['call', 'h', 'c', 'verma', 'was', 'the', 'funniest', 'scene', 'i', 'wish', 'i', 'could', 'call', 'h', 'c', 'verma', 'and', 'do', 'the', 'same', 'thing', 'that', 'ashi', 'did']",0.743,0.0,0.7170000000000001,0.28300000000000003,0.0,0.125,0.375,0,0,0,0,neu
98,B2 BATTLEZ,hc verma was the best part,0,0,2021-08-25T11:12:16Z,25,11,8,"['hc', 'verma', 'was', 'the', 'best', 'part']","['hc', 'verma', 'was', 'the', 'best', 'part']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333333333,0,0,0,0,neu
99,shaurya   dazy rottwelier  vlog ,youtube,0,0,2021-08-25T11:12:16Z,25,11,8,['youtube'],['youtub'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
100,Rahul meena,yeh saste nashe ache karte ho aashish bhai,1,0,2021-08-25T09:44:28Z,25,9,8,"['yeh', 'saste', 'nashe', 'ache', 'karte', 'ho', 'aashish', 'bhai']","['yeh', 'sast', 'nash', 'ach', 'kart', 'ho', 'aashish', 'bhai']",-0.3818,0.271,0.7290000000000001,0.0,0.0,0.0,0.375,0,1,0,1,neu
101,Maheshwari Panuganti,thanks you,0,0,2021-08-25T09:44:28Z,25,9,8,"['thanks', 'you']","['thank', 'you']",0.4404,0.0,0.256,0.7440000000000001,0.2,0.2,0.0,0,0,0,0,pos
102,Itz Ritzz,hc verma thing is soooo damn true,0,0,2021-08-24T17:55:53Z,24,17,8,"['hc', 'verma', 'thing', 'is', 'soooo', 'damn', 'true']","['hc', 'verma', 'thing', 'is', 'soooo', 'damn', 'true']",0.0258,0.257,0.476,0.267,0.35,0.65,0.42857142857142855,0,0,0,0,neu
103,Rahul Gogoi,which one is your real mom,1,0,2021-08-24T17:55:53Z,24,17,8,"['which', 'one', 'is', 'your', 'real', 'mom']","['which', 'one', 'is', 'your', 'real', 'mom']",0.0,0.0,1.0,0.0,0.2,0.30000000000000004,0.8333333333333333,0,1,0,1,neu
104,Binish Zaman,can anyone answer me how is ashish chanchlani in filter copy,1,0,2021-08-24T16:46:46Z,24,16,8,"['can', 'anyone', 'answer', 'me', 'how', 'is', 'ashish', 'chanchlani', 'in', 'filter', 'copy']","['can', 'anyon', 'answer', 'me', 'how', 'is', 'ashish', 'chanchlani', 'in', 'filter', 'copi']",0.0,0.0,1.0,0.0,0.0,0.0,0.6363636363636364,0,1,0,1,neu
105,Rudra Desai,i will make sure that this video gets deleted from youtube i am a huge fan of hc verma the man who taught india physics you people simply make such a bad fun of him waise tere ko kya pata hcv kaun hai,2,1,2021-08-24T16:46:46Z,24,16,8,"['i', 'will', 'make', 'sure', 'that', 'this', 'video', 'gets', 'deleted', 'from', 'youtube', 'i', 'am', 'a', 'huge', 'fan', 'of', 'hc', 'verma', 'the', 'man', 'who', 'taught', 'india', 'physics', 'you', 'people', 'simply', 'make', 'such', 'a', 'bad', 'fun', 'of', 'him', 'waise', 'tere', 'ko', 'kya', 'pata', 'hcv', 'kaun', 'hai']","['i', 'will', 'make', 'sure', 'that', 'this', 'video', 'get', 'delet', 'from', 'youtub', 'i', 'am', 'a', 'huge', 'fan', 'of', 'hc', 'verma', 'the', 'man', 'who', 'taught', 'india', 'physic', 'you', 'peopl', 'simpli', 'make', 'such', 'a', 'bad', 'fun', 'of', 'him', 'wais', 'tere', 'ko', 'kya', 'pata', 'hcv', 'kaun', 'hai']",0.6908,0.073,0.713,0.214,0.08333333333333337,0.5854497354497354,0.6046511627906976,1,1,1,1,neu
106,Veronica Symphony,praying to god one i couldn t relate more,0,0,2021-08-24T10:05:20Z,24,10,8,"['praying', 'to', 'god', 'one', 'i', 'couldn', 't', 'relate', 'more']","['pray', 'to', 'god', 'one', 'i', 'couldn', 't', 'relat', 'more']",0.5574,0.0,0.521,0.479,0.5,0.5,0.3333333333333333,0,0,0,0,neu
107,Ravi Somaprakash  H P,physics dout was the best,0,0,2021-08-24T10:05:20Z,24,10,8,"['physics', 'dout', 'was', 'the', 'best']","['physic', 'dout', 'was', 'the', 'best']",0.6369,0.0,0.488,0.512,1.0,0.3,0.4,0,0,0,0,pos
108,Trilochan Biswal,4 14 disrespect to a legend what rubbish,0,0,2021-08-22T17:33:34Z,22,17,8,"['4', '14', 'disrespect', 'to', 'a', 'legend', 'what', 'rubbish']","['4', '14', 'disrespect', 'to', 'a', 'legend', 'what', 'rubbish']",-0.4215,0.359,0.6409999999999999,0.0,0.0,0.0,0.625,0,0,0,0,neu
109,Chumman Singh,they have to make full periodic table song coz i am in 10 and i have to learn it,1,0,2021-08-22T17:33:34Z,22,17,8,"['they', 'have', 'to', 'make', 'full', 'periodic', 'table', 'song', 'coz', 'i', 'am', 'in', '10', 'and', 'i', 'have', 'to', 'learn', 'it']","['they', 'have', 'to', 'make', 'full', 'period', 'tabl', 'song', 'coz', 'i', 'am', 'in', '10', 'and', 'i', 'have', 'to', 'learn', 'it']",0.0,0.0,1.0,0.0,0.35,0.55,0.5789473684210527,0,1,0,1,neu
110,CUTE TAMANNA KITCHEN,literally watching during exams,2,0,2021-08-20T08:31:08Z,20,8,8,"['literally', 'watching', 'during', 'exams']","['liter', 'watch', 'dure', 'exam']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
111,Pk Dk,tomorrow is my exam,0,0,2021-08-20T08:31:08Z,20,8,8,"['tomorrow', 'is', 'my', 'exam']","['tomorrow', 'is', 'my', 'exam']",0.0,0.0,1.0,0.0,0.0,0.0,0.75,0,0,0,0,neu
112,Satvik Sharma,pass mat hona,0,0,2021-08-19T19:41:20Z,19,19,8,"['pass', 'mat', 'hona']","['pass', 'mat', 'hona']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
113,Pramod Gupta,4 14 you should not disrespect hc verma sir,62,1,2021-08-19T19:41:20Z,19,19,8,"['4', '14', 'you', 'should', 'not', 'disrespect', 'hc', 'verma', 'sir']","['4', '14', 'you', 'should', 'not', 'disrespect', 'hc', 'verma', 'sir']",0.3252,0.0,0.75,0.25,0.0,0.0,0.2222222222222222,1,1,1,1,neu
114,Nitesh Thakkar,they literally taught a new way to learn the periodic table,0,0,2021-08-19T11:43:41Z,19,11,8,"['they', 'literally', 'taught', 'a', 'new', 'way', 'to', 'learn', 'the', 'periodic', 'table']","['they', 'liter', 'taught', 'a', 'new', 'way', 'to', 'learn', 'the', 'period', 'tabl']",0.0,0.0,1.0,0.0,0.13636363636363635,0.4545454545454545,0.5454545454545455,0,0,0,0,neu
115,Jatin M Kumar,yrr maybe it s just for fun but bhai padma shri hc verma sir k baare m jo bakwaas kri h thats not acceptable you re work is always amazing but please don t hurt someone s sentiments padma shri hc verma sir is a so called legend from india hope you understand,1,0,2021-08-19T11:43:41Z,19,11,8,"['yrr', 'maybe', 'it', 's', 'just', 'for', 'fun', 'but', 'bhai', 'padma', 'shri', 'hc', 'verma', 'sir', 'k', 'baare', 'm', 'jo', 'bakwaas', 'kri', 'h', 'thats', 'not', 'acceptable', 'you', 're', 'work', 'is', 'always', 'amazing', 'but', 'please', 'don', 't', 'hurt', 'someone', 's', 'sentiments', 'padma', 'shri', 'hc', 'verma', 'sir', 'is', 'a', 'so', 'called', 'legend', 'from', 'india', 'hope', 'you', 'understand']","['yrr', 'mayb', 'it', 's', 'just', 'for', 'fun', 'but', 'bhai', 'padma', 'shri', 'hc', 'verma', 'sir', 'k', 'baar', 'm', 'jo', 'bakwaa', 'kri', 'h', 'that', 'not', 'accept', 'you', 're', 'work', 'is', 'alway', 'amaz', 'but', 'pleas', 'don', 't', 'hurt', 'someon', 's', 'sentiment', 'padma', 'shri', 'hc', 'verma', 'sir', 'is', 'a', 'so', 'call', 'legend', 'from', 'india', 'hope', 'you', 'understand']",0.7968,0.115,0.654,0.231,0.4500000000000001,0.55,0.660377358490566,0,1,0,1,neu
116,Debadrita Upadhyay,aap bhi mere sath exam dene chalo and periodic table was the most funniest scene,0,0,2021-08-19T06:46:26Z,19,6,8,"['aap', 'bhi', 'mere', 'sath', 'exam', 'dene', 'chalo', 'and', 'periodic', 'table', 'was', 'the', 'most', 'funniest', 'scene']","['aap', 'bhi', 'mere', 'sath', 'exam', 'dene', 'chalo', 'and', 'period', 'tabl', 'was', 'the', 'most', 'funniest', 'scene']",0.5984,0.0,0.782,0.218,0.0,0.5,0.4666666666666666,0,0,0,0,neu
